factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.1207941 -0.01227014 -0.1435144 -0.09063506 -0.01169663
0.005285435 -0.1571663 -0.1335303 -0.2130057 0.07930915
0.06567426 -0.09512876 -0.1530975 -0.206467 0.09063332
0.04589293 -0.1304814 -0.0468396 -0.120079 0.1634968
0.1635895 0.02300598 -0.04836012 -0.2044508 0.1225947
0.1095891 0.009335729 0.05122133 -0.2089207 0.03044895
0.1021082 0.04645185 -0.08612878 -0.1371168 -0.02158018
0.03518498 -0.1717761 -0.1006357 -0.3139128 0.004785934
-0.1302581 -0.2286043 -0.103047 -0.2876965 0.01375251
-0.2338375 -0.1651476 -0.1121289 -0.2453491 0.01390112
-0.1596684 -0.1627254 -0.0008096484 -0.1744534 0.04913069
-0.08664576 -0.08035877 0.06698481 -0.2009163 0.01250759
0.01738628 -0.007481539 0.06901734 -0.1038326 -0.00637133
-0.1256003 -0.2220215 0.04150841 -0.04565392 -0.1048402
-0.2750312 -0.3680105 -0.01412699 -0.2589935 -0.1255658
-0.2973387 -0.3331008 -0.2733607 -0.4671429 -0.04402431
-0.1818553 -0.1956353 -0.1539958 -0.1949615 -0.08856303
-0.1155703 -0.2871793 -0.156355 -0.2654743 -0.009510837
-0.2027587 -0.2323016 -0.07452187 -0.003924129 -0.001337646
-0.1120109 -0.1510112 -0.004938364 -0.1649255 -0.08189774
-0.06631157 -0.2211793 0.04449006 -0.1768261 -0.05595075
0.04828988 0.05062331 -0.1912344 -0.4227233 -0.0203319
-0.1685133 -0.3339164 -0.1457437 -0.2796069 -0.08607378
-0.1975054 -0.1564508 -0.2691289 -0.2246104 -0.07795387
-0.04017053 -0.2072445 -0.1093861 -0.3148186 -0.0558912
-0.1171533 -0.2175405 -0.1178947 -0.3458871 -0.07502735
-0.2517525 -0.3259562 -0.1950932 -0.2638778 -0.1493595
-0.2391778 -0.2621583 -0.08463324 -0.2433623 -0.1512674
-0.2426085 -0.3047098 -0.1710998 -0.2911062 -0.1135837
-0.1828464 -0.3351972 -0.1745631 -0.2980764 -0.102415
-0.3055039 -0.2827806 -0.2075462 -0.2098798 -0.06577278
-0.1862031 -0.2818258 -0.2572653 -0.3485209 -0.003713599
-0.08947506 -0.1202735 -0.2582575 -0.3493246 0.05873492
-0.097744 -0.1775759 -0.2324774 -0.3725835 0.04471191
-0.01739028 -0.006445611 -0.1335761 -0.2047846 0.09054635
-0.06394882 -0.06293544 -0.08455232 -0.3172212 0.04809585
-0.1382973 -0.3487818 -0.2363117 -0.3225637 0.08796305
-0.01605423 -0.06567059 -0.145093 -0.3318586 0.006425078
-0.04724628 -0.05057239 -0.06450506 -0.177742 -0.005538293
0.03578297 0.01312455 0.108911 -0.3178262 -0.03453831
0.1206386 -0.03414247 0.100681 -0.2568017 -0.008292304
0.03453937 -0.02807644 0.03341677 -0.3342592 0.0242281
-0.03123721 -0.08300438 0.06989046 -0.3060696 -0.03332275
-0.01137615 -0.03124544 0.03353314 -0.2982398 0.04721609
0.05908479 -0.06781637 -0.111301 -0.4883592 0.01435649
0.1310771 -0.04614411 -0.01636372 -0.4945511 -0.002232415
-0.1329439 -0.225174 -0.1236296 -0.2748387 0.06986586
0.1283578 0.1133825 0.03607134 -0.2788212 0.03532189
0.1180555 -0.1156819 -0.1358531 -0.3535857 0.1215771
0.03221315 -0.08591152 -0.1323727 -0.3879278 0.09490483
-0.1539885 0.05400051 0.01463247 -0.2477785 0.1137177
-0.02437153 -0.2434495 -0.008578653 -0.06210847 0.1045395
0.06086816 0.1426702 -0.02412325 -0.2732857 0.1376973
0.3407233 0.1914164 -0.03007107 -0.2283971 0.1065691
-0.02554717 -0.05759114 -0.1761466 -0.3661334 0.1547848
-0.03651392 -0.122518 -0.2789909 -0.2817034 0.1331156
-0.06876763 -0.1037485 -0.3325611 -0.2284403 0.1194905
0.07361614 -0.04070397 0.04835525 -0.2217023 0.0506218
0.0234781 -0.1053126 0.06902783 -0.2029842 0.04540063
0.03611521 -0.07968229 -0.1224072 -0.2618051 0.07175564
0.1289025 0.02604094 -0.2262221 -0.2624697 0.1066689
0.1442331 -0.007439231 -0.07412444 -0.2483444 0.1264959
0.0357426 -0.1336747 -0.003687016 -0.2311428 0.09716218
0.1932869 0.1472936 -0.1592636 -0.3098772 0.1283435
-0.06911867 -0.1554453 -0.1944456 -0.1593138 0.1133181
-0.03782364 -0.04951248 -0.3087217 -0.4070376 0.1395607
0.04308925 -0.1140817 -0.3262773 -0.287635 0.07148814
0.134571 -0.2255095 -0.1756032 -0.2972245 0.08842637
-0.2228536 -0.2450602 -0.4041236 -0.3732071 0.1214369
-0.01875662 -0.1903771 -0.4697505 -0.1485629 0.1479697
-0.1290161 -0.3123512 -0.3015713 -0.4276344 0.1467801
0.02332459 -0.1442443 -0.1891963 -0.2089042 0.1033389
0.03328272 0.09637817 0.01016981 -0.0803503 0.1619335
0.08870096 0.02501225 -0.03067593 -0.2490951 0.1243241
0.2063688 0.05522859 -0.08763627 -0.1584359 0.1073519
0.1467623 0.05772039 -0.1965527 -0.2164144 0.1063776
0.1130779 0.1305116 -0.1027875 -0.3540278 0.09054353
0.05045904 -0.08469496 -0.1732605 -0.1437289 0.05647708
0.03391821 -0.09939742 -0.02980523 -0.2250463 0.01839423
0.01022496 -0.004808396 -0.07096476 -0.1588071 -0.01242547
0.143553 0.004469659 -0.2012287 -0.1020882 0.0397536
0.08171553 0.04349861 -0.06327901 -0.2330813 0.05011954
0.06998647 -0.06157446 -0.0809205 -0.3329782 0.1256633
0.0771383 0.1493516 -0.08102373 -0.3171542 0.08091447
0.1791216 0.1033731 -0.1196638 -0.3755627 0.1117755
0.2181249 0.07724807 -0.1792084 -0.2040843 0.08145181
0.09774882 -0.01938336 -0.1445865 -0.2750183 0.06626085
0.1334592 0.1331221 -0.07025283 -0.3601319 0.1795604
-0.06426388 -0.1251879 -0.07676616 -0.4644987 0.1414508
-0.3308513 -0.4849008 -0.2964169 -0.4765542 0.1088875
-0.2548049 -0.3847352 -0.4509564 -0.3223341 0.1000833
-0.1614158 -0.2005504 -0.3258779 -0.2258644 0.0519295
-0.1512403 -0.2129137 -0.4077854 -0.2654498 0.1058988
-0.2109947 -0.1739434 -0.3025928 -0.2714902 0.1052574
0.02575335 -0.01701755 -0.218658 -0.3365574 0.1512992
-0.08323155 -0.1365831 -0.09300546 -0.223201 0.09799443
0.05932058 0.03389036 -0.1618016 -0.2868849 0.1693796
0.02073472 -0.01709743 -0.1377803 -0.3058797 0.1959444
0.2280777 0.1338821 -0.06535252 -0.3470442 0.1079636
0.1903368 0.09099495 -0.03185573 -0.09234453 0.1501929
0.1139214 0.1261226 -0.01075289 -0.382768 0.2076787
0.1668526 0.1784889 -0.09506517 -0.46696 0.1762037
0.2464757 0.3433776 -0.1566498 -0.4031964 0.139232
0.3121799 0.1721181 -0.1269264 -0.3073508 0.1299608
0.2740796 0.3425976 0.07772087 -0.1442466 0.1025352
0.4067612 0.3882908 0.03834005 -0.2510532 0.1636385
0.4660637 0.5269952 -0.04289884 -0.4069085 0.1119197
0.3040912 0.28832 0.06453923 -0.5311424 0.2358701
0.1866338 0.2351772 -0.1629752 -0.1521926 0.2407358
0.259389 0.2902689 -0.2902736 -0.4779645 0.2813035
0.3226878 0.1343723 -0.2759295 -0.5483653 0.2698948
0.09547991 0.07088004 -0.2731007 -0.4836922 0.1999762
0.2395594 0.2033786 -0.1814813 -0.4690138 0.2036821
0.3431472 0.1694025 -0.013825 -0.3623533 0.2278212
0.389781 0.1270055 0.08158479 -0.4723733 0.1759056
0.09991564 0.03395422 0.0004808637 -0.2708108 0.1744347
0.005547163 -0.02877043 -0.1301075 -0.1443867 0.1816565
0.1103927 -0.005613885 -0.1212147 -0.3098183 0.2049893
0.1382574 0.03498551 -0.2560544 -0.2571484 0.1799532
0.1512857 0.0007288854 -0.1196625 -0.06730227 0.1398408
0.07434363 0.02978077 -0.1259198 -0.2958742 0.1793842
0.1501359 0.03287556 -0.2220281 -0.339248 0.1941728
-0.06582403 -0.1736915 -0.2500164 -0.2970682 0.1499358
0.05167204 0.005606381 -0.2605759 -0.4423445 0.1215052
0.02865155 -0.005091877 -0.2210408 -0.5126996 0.1366043
0.08704053 8.044012e-05 -0.1088347 -0.291268 0.09929843
-0.008587587 -0.2039377 -0.1055811 -0.2740195 0.03814907
-0.1577862 -0.1444617 -0.1343113 -0.150374 0.03891622
-0.002790272 -0.0280272 0.03985448 -0.2812206 0.01995359
-0.07735051 -0.03382347 -0.144734 -0.01562764 0.08036784
0.05581761 -0.1367369 -0.05453676 -0.2450637 0.07782551
-0.109902 -0.0662171 -0.1440796 -0.3232734 0.03930039
0.01091979 -0.07094294 -0.1575878 -0.2905827 0.03467959
0.02723625 -0.002497163 -0.07562042 -0.3401126 -0.05291971
0.08044686 -0.1981802 0.1198498 -0.0920609 -0.08181776
0.01290185 -0.1244863 0.09191887 -0.1610044 -0.0156537
0.08392535 -0.0552386 0.0852223 -0.3549846 -0.01557336
0.08050557 0.02396559 -0.1201182 -0.1789713 0.04435354
0.01518641 -0.05014626 0.001860729 -0.2489299 0.05849883
-0.0596869 -0.1281823 -0.05177447 -0.1931305 0.0622971
-0.03385674 0.03985227 -0.01485903 -0.1654338 0.1033928
0.1675254 0.09418355 -0.06190253 -0.2227675 0.01304654
0.2163885 -0.003131894 0.1631208 -0.1404361 -0.04538799
0.05774538 0.05771657 -0.1011407 -0.2439446 0.05637828
-0.129314 -0.1126497 -0.1890269 -0.1832745 0.1098326
-0.1819525 -0.3131497 -0.3140003 -0.09908032 0.1349046
-0.135782 -0.07492521 -0.3634163 -0.2370468 0.1796967
-0.343157 -0.3680559 -0.3581587 -0.4845703 0.1660915
-0.1897023 -0.2237775 -0.3833461 -0.2699147 0.08962096
-0.1245228 -0.07201625 -0.2430065 -0.2565408 0.05499061
-0.03295323 -0.1553291 -0.247125 -0.2123729 0.05814795
-0.1397798 -0.08097583 -0.3821399 -0.1393758 0.1164638
-0.1641237 -0.1396062 -0.3864357 -0.1335573 0.1769031
-0.02916539 -0.118153 -0.295106 -0.3724894 0.1223939
-0.1733073 -0.1589237 -0.1969982 -0.2279883 0.07469497
-0.0233222 0.07572479 -0.1174235 -0.1260583 0.09355943
0.08778715 0.1052331 -0.0872614 -0.2858625 0.1523191
0.1242325 0.1253946 -0.1445225 -0.4561641 0.2702157
-0.005825747 -0.03081105 -0.3384841 -0.4190413 0.2205446
-0.2184737 -0.1226827 -0.3223669 -0.367547 0.1556661
-0.2090212 -0.3022553 -0.1411911 -0.1523672 0.1380235
-0.1262758 -0.1390026 -0.2108226 -0.4698885 0.1653479
0.1899521 -0.09969703 -0.3638359 -0.3303561 0.156256
0.2132335 0.2415468 -0.03547141 -0.1811089 0.09578977
0.1042435 0.04163102 -0.2136414 -0.1980452 0.07568296
0.1846394 0.04332059 -0.1584 -0.2412495 0.1322809
-0.0174221 -0.0462503 -0.2301103 -0.08274672 0.186647
0.05267511 0.07097127 -0.1755858 -0.2966008 0.1302313
-0.03437975 -0.1766776 -0.126882 -0.4474429 0.1418672
0.03115289 -0.1310625 0.01522604 -0.387256 0.05397373
0.1323127 -0.08987845 -0.004363147 -0.1218165 -0.01630026
0.0756409 -0.009299869 -0.07841426 -0.06262164 0.09552834
0.04252039 -0.09686465 -0.3790771 0.0219565 0.1005331
0.2478322 0.03544307 -0.04323741 -0.3527309 0.08602494
0.06135067 0.1060445 -0.03776458 -0.2961084 0.09222823
0.08235215 0.09748667 -0.2529653 -0.31401 0.09865856
0.01971 0.05671175 -0.1076104 -0.2794812 0.09539971
-0.09476148 -0.114537 -0.03801836 -0.1770902 0.06383469
0.08070803 0.02828023 0.03018437 -0.2428119 0.04668518
0.08766859 0.04414 -0.05234944 -0.1687195 -0.02969848
0.07984296 -0.04232616 -0.05748704 -0.07431292 0.01238616
-0.01316172 0.04077824 -0.09352188 -0.3275274 0.04721735
0.05436393 -0.08623604 -0.1005491 -0.06840761 0.08985989
0.01623632 -0.1023325 -0.2119505 -0.1418714 0.1366516
0.04943644 -0.1236018 -0.2613103 -0.3253397 0.1778987
-0.08832796 -0.2005601 -0.2330374 -0.3563694 0.1611791
0.03288518 0.1792619 -0.1512562 -0.2120291 0.133085
-0.01674643 -0.08522572 -0.02848391 -0.2227953 0.1561135
0.03556057 -0.1209142 -0.3887687 -0.194427 0.1734973
0.08405521 0.2288874 -0.2197543 -0.3201105 0.1641007
-0.1638534 -0.194265 -0.05834118 -0.400227 0.08259249
0.1072374 0.1349939 -0.1420732 -0.3134954 0.03796998
-0.06298433 -0.1590169 -0.05364073 -0.06321188 -0.01066538
-0.02368905 -0.1146625 0.04309291 -0.1354874 0.03250891
0.1868678 -0.04280611 -0.167045 -0.0343738 0.0639567
-0.001799124 0.07502824 -0.02854679 -0.1514034 -0.01257987
0.06530337 0.07053614 0.002822829 -0.2361721 -0.04853925
-0.1224315 -0.1521048 0.02477574 -0.2018272 -0.05255185
-0.1538903 -0.2005843 0.008513858 -0.1284998 -0.02453936
0.05786338 -0.03726735 -0.03975027 -0.1087243 -0.02673955
0.05147835 -0.04519196 -0.02658995 -0.2067794 -0.07696274
0.08604958 0.009152826 0.006007436 -0.1217403 -0.03044542
0.1724138 -0.02699129 0.05743172 -0.1525528 -0.008183571
0.02196185 -0.05236382 -0.05623957 -0.2295335 0.005700569
0.1049282 0.1423747 0.01436371 -0.09115977 -0.05658875
0.1875593 0.1137691 0.1074086 -0.146864 -0.09063991
0.02502568 -0.01748483 -0.03168668 -0.06943793 -0.09733253
0.0247052 -0.07784848 -0.08757583 0.02027408 -0.07108208
-0.1699158 -0.1328357 -0.1034035 -0.1188599 0.007287293
-0.1495243 -0.1699635 -0.19785 -0.3752187 0.01355998
-0.1602619 -0.1266428 -0.2695784 -0.2227389 0.03444289
-0.08735036 -0.1298331 -0.2326153 -0.2375866 0.05666659
0.1968367 -0.01949286 -0.1465701 -0.2383191 0.05922288
0.02384016 -0.08758877 -0.2236608 -0.2191842 0.09127197
-0.1750238 -0.2222025 -0.3805491 -0.3267052 0.1795188
-0.1325538 -0.1272605 -0.2528854 -0.5066051 0.1765274
0.09869613 0.02029792 -0.3896877 -0.3195148 0.1608322
