factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
2.173419 -1.031421 -0.2927529 -1.63904 0.3275945
2.01982 -0.8067638 -0.3570912 -1.487729 0.3080235
2.044478 -0.7018827 -0.3971431 -1.407051 0.3012135
2.167998 -0.7627294 -0.3200548 -1.34295 0.2785559
2.127595 -0.7465233 -0.2808067 -1.22295 0.2687086
2.017274 -0.8794533 -0.4304328 -1.126101 0.2662165
2.159019 -0.7930978 -0.4162885 -1.250608 0.2844397
2.198752 -0.7242911 -0.4136316 -1.232976 0.2999559
2.129064 -0.7246088 -0.369847 -1.194661 0.3057697
2.14264 -0.7356185 -0.3540317 -1.120829 0.3101121
2.04618 -0.654286 -0.2530078 -1.100814 0.2987525
1.935637 -0.731314 -0.2746328 -1.094906 0.3364784
2.039863 -0.865005 -0.2442234 -1.031744 0.3439404
2.207614 -0.7074617 -0.2152013 -1.065874 0.3827824
2.482369 -0.6878792 0.08397831 -1.46582 0.3456045
2.558065 -0.6121502 0.03896411 -1.493495 0.3285428
2.455573 -0.6256829 0.1311205 -1.47447 0.3418498
2.388734 -0.9124757 -0.02443703 -1.460825 0.359011
2.38751 -1.054305 -0.02356124 -1.437604 0.3721579
2.312119 -1.012006 0.1612222 -1.280699 0.3915982
2.239804 -1.06025 0.2587862 -1.314468 0.3674837
2.388064 -1.196491 0.1731143 -1.261626 0.3427802
2.336988 -1.127228 0.2542979 -1.293432 0.3489573
2.276766 -1.203226 0.3361255 -1.3539 0.3738299
2.313481 -1.185793 0.369177 -1.339271 0.3506174
2.370659 -1.288459 0.3950891 -1.403042 0.324175
2.349755 -1.213151 0.3517697 -1.373835 0.3166571
2.245379 -1.234103 0.476284 -1.223175 0.3059346
2.147287 -1.237316 0.4935786 -1.362654 0.2897173
2.086693 -1.229909 0.3701423 -1.544531 0.3191369
2.004787 -1.286563 0.4036043 -1.427895 0.3114764
1.811359 -1.368519 0.5642421 -1.548588 0.3201279
1.739476 -1.302464 0.3772707 -1.353513 0.2645334
1.633923 -1.507296 0.5462228 -1.512346 0.2839858
1.772945 -1.592884 0.5168264 -1.365359 0.2700314
1.674367 -1.603442 0.5743518 -1.25511 0.2561937
1.783728 -1.404388 0.4813505 -1.327043 0.2700406
1.805965 -1.360153 0.441178 -1.359425 0.2808755
1.832787 -1.198061 0.4340318 -1.485352 0.2790943
1.931684 -1.15092 0.3785419 -1.482124 0.2770129
1.990823 -1.191946 0.3569416 -1.677709 0.3032319
2.072607 -1.074416 0.3086695 -1.656284 0.3249699
1.877212 -1.195016 0.2882966 -1.641623 0.3312943
1.834439 -1.281002 0.3884702 -1.617244 0.363747
1.909883 -1.157651 0.4241367 -1.621615 0.3556063
1.842248 -1.255285 0.3341866 -1.612246 0.3484859
1.854291 -1.204904 0.5662621 -1.44691 0.355708
1.881971 -1.157413 0.7020093 -1.523048 0.322847
1.971706 -1.225319 0.7128428 -1.642618 0.3439669
2.024758 -1.356643 0.7294837 -1.819284 0.3509112
1.99534 -1.324385 0.7157305 -1.776006 0.3469981
2.067373 -1.349107 0.7425103 -1.714605 0.3166449
2.113873 -1.38099 0.7563345 -1.753874 0.3158155
2.075835 -1.479235 0.8250474 -1.605397 0.3067737
1.982582 -1.562692 0.7785455 -1.69443 0.2895419
2.117958 -1.373595 0.6839825 -1.803879 0.2638312
2.093234 -1.379475 0.7159897 -1.864357 0.2400911
2.076462 -1.339896 0.7086388 -1.874812 0.2216335
2.118112 -1.35982 0.7035919 -1.861511 0.1852425
2.010321 -1.512829 0.7705758 -1.838301 0.147642
1.885808 -1.545477 0.7839941 -1.90951 0.1523166
1.903628 -1.458725 0.8260132 -2.045306 0.1513483
1.805364 -1.566477 0.8423695 -2.252536 0.1748183
1.673901 -1.239811 0.8240369 -2.008285 0.1211124
1.619151 -0.9141003 0.8710949 -2.078283 0.08498904
1.490192 -0.796914 0.7009625 -1.900104 0.1325981
1.668219 -0.867943 0.7273321 -1.799312 0.1018444
1.879953 -0.877712 0.7509631 -1.616241 0.07318069
1.986032 -0.5405736 1.051304 -1.921418 0.09665988
2.165136 -0.08400538 1.024091 -1.805671 0.1872811
2.054331 0.0715087 1.190624 -1.895289 0.2032593
1.915441 0.4487912 1.200395 -1.930967 0.1667285
1.887266 0.6901791 1.27351 -2.133635 0.1606509
1.801547 1.070385 1.768427 -2.241359 0.2258539
1.845527 0.9233209 1.824976 -2.289129 0.276151
1.903068 0.8836969 1.892186 -2.32957 0.344021
1.910221 0.6282789 1.766407 -2.275099 0.368159
1.992159 0.6853063 1.794134 -2.49145 0.3761905
2.121783 0.5766936 1.93329 -2.151118 0.2872631
2.113606 0.5072644 1.906569 -1.97928 0.2431451
2.042011 0.3623211 1.835818 -2.156921 0.2537199
2.096481 0.3430662 1.795173 -2.387472 0.2930311
2.203052 0.4488528 1.869909 -2.750124 0.234161
2.176282 0.5352141 2.083416 -2.503835 0.1766226
1.977319 0.8006367 1.971911 -2.44921 0.1302274
2.187443 0.7509073 1.878001 -2.37544 0.1395256
2.194562 0.7268983 1.817786 -2.434645 0.1879998
2.222416 0.7472073 1.70106 -2.265301 0.2097815
2.208379 1.082527 1.852236 -2.174757 0.2214341
2.339234 1.120594 1.920847 -2.348878 0.2508092
2.309397 1.161299 1.850316 -2.434327 0.249436
2.461775 1.096694 2.017881 -2.614642 0.2572942
2.303956 1.084579 1.657635 -2.777819 0.2586007
1.914532 1.157977 1.340665 -3.18317 0.3083867
1.908093 0.9764724 1.565808 -3.055892 0.3310585
2.026101 0.9159952 1.19442 -3.012732 0.2666196
1.925742 1.021871 1.142386 -3.340454 0.3257943
1.764558 1.078051 1.060386 -3.539715 0.3249604
1.81289 1.078925 1.001553 -3.468353 0.2959299
1.800868 1.113757 1.226858 -3.290265 0.2932949
1.76887 0.8992302 1.415831 -3.040759 0.3160789
1.685608 0.7563998 1.312851 -3.058338 0.2904269
1.814179 0.7520113 1.18406 -2.902634 0.2896396
1.948121 0.7775954 1.513408 -2.770564 0.232182
1.755113 0.797878 1.734966 -2.917019 0.2353901
1.57384 0.7650278 1.728425 -2.999638 0.1821251
1.400957 0.4111491 1.68454 -3.078028 0.2770739
1.299181 -0.01718773 1.705124 -2.714686 0.1809281
1.261866 -0.2256001 1.893478 -2.841756 0.1488417
1.130589 -0.06805903 1.84815 -2.564216 0.1992042
1.049505 0.001451068 1.9057 -2.48583 0.1586859
1.104452 0.03546015 1.88427 -2.555382 0.1495261
0.9552506 -0.1584407 1.777705 -2.73461 0.1826136
1.006173 -0.09233607 1.675923 -2.743158 0.1895248
0.9922956 -0.0180557 1.655034 -2.686022 0.1781959
0.9912598 -0.09550076 1.648009 -2.902847 0.1655794
0.9471833 -0.1497181 1.667558 -2.874753 0.1599401
0.9463879 -0.2214735 1.760793 -2.893376 0.1548307
0.7713835 -0.1358688 1.688275 -2.999107 0.1548888
0.545322 -0.1615237 1.880079 -2.954085 0.1444258
0.4043949 0.08253473 1.825993 -2.980178 0.1697553
0.4759034 0.2645839 1.809448 -3.043952 0.187501
0.5614327 0.1681449 1.959051 -3.017051 0.1975296
0.4645566 0.3699059 2.07713 -2.900163 0.2104438
0.3903032 0.1679613 1.952045 -2.829468 0.2601352
0.4727222 0.1650869 2.011483 -2.980787 0.2740312
0.6216517 0.6377616 2.14676 -2.703647 0.2817334
0.8513233 0.4828513 1.821527 -2.970537 0.2882608
0.8407133 0.5759878 1.796804 -3.036308 0.2958293
0.9182576 0.461661 2.13659 -3.160232 0.320971
0.8843999 0.3150433 2.148146 -2.950635 0.3063582
0.8014431 0.2812574 2.127712 -3.119573 0.2948315
0.7902215 0.1072569 2.168947 -3.126713 0.3067083
0.7918166 0.06195889 2.402209 -3.312321 0.3053213
0.8677905 0.06119958 2.286436 -3.30287 0.3015792
0.8335985 0.1328898 2.320287 -3.34038 0.2741179
0.8069111 0.09485244 2.321351 -3.409295 0.304094
0.7618884 0.119576 2.224043 -3.505538 0.3213247
0.7056516 0.1111827 2.211243 -3.37982 0.3081111
0.7085784 0.06913571 2.258967 -3.378151 0.3021778
0.7275532 0.04773207 2.271475 -3.527964 0.2978967
0.6199189 0.1604671 2.281407 -3.512979 0.2940644
0.7036325 0.1763961 2.216596 -3.630127 0.3210645
0.7293534 0.2083955 2.198562 -3.521509 0.3716846
0.7096268 0.2763526 2.175423 -3.456312 0.3576059
0.8228827 0.1398777 2.128082 -3.499552 0.3780061
0.8180341 0.007914754 1.967941 -3.540403 0.3963964
0.7589463 -0.13608 1.893657 -3.541134 0.4065676
0.77012 -0.2308225 1.918951 -3.387237 0.3640028
0.8602771 -0.3500179 1.949624 -3.290948 0.3437578
0.7892101 -0.3694247 1.936259 -3.2255 0.3619374
0.7130557 -0.3431481 1.811069 -3.204039 0.3837007
0.899204 -0.2582952 1.795719 -3.138284 0.395168
0.7592605 -0.3727632 1.861861 -3.074568 0.3831086
0.7630128 -0.5536363 1.884471 -3.149311 0.352686
0.6123491 -0.683403 1.925642 -3.090843 0.3080564
