factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.9243626 -4.367755 -0.5112944 -2.49619 0.5120068
0.8128607 -4.326191 -0.5796804 -2.426209 0.4545006
1.18949 -4.972407 -0.4253368 -2.059959 0.3541384
0.9710822 -4.971528 -0.4003982 -1.971627 0.291978
1.195349 -5.122646 -0.3689642 -1.951682 0.3688557
1.177735 -5.302779 -0.3242911 -2.131644 0.4250744
0.9955473 -5.473613 -0.3413194 -2.259095 0.4005565
1.104273 -5.646587 -0.2408594 -1.628833 0.3969757
1.162874 -5.592127 -0.4376473 -1.963635 0.4807372
1.071352 -5.709259 -0.3933948 -2.048251 0.4330401
1.270309 -5.945356 -0.4345996 -2.43371 0.4717885
1.273714 -5.89444 -0.3503399 -2.320516 0.4847248
1.167267 -6.039245 -0.4038019 -2.215791 0.4561233
1.229799 -6.033009 -0.4407636 -2.453795 0.4168789
1.330176 -6.035437 -0.4123092 -2.694187 0.3986318
1.27636 -5.72598 -0.2519344 -2.798062 0.4034846
1.378233 -5.846593 -0.3082176 -2.525471 0.4275416
1.353637 -5.797716 -0.4353425 -2.741112 0.4946876
1.459094 -5.600379 -0.4210109 -2.807803 0.5462144
1.561508 -5.47183 -0.5664274 -2.957271 0.5362486
1.424468 -5.466593 -0.3699129 -2.970608 0.5241331
1.269399 -5.26283 -0.5802572 -3.128772 0.526977
1.283647 -5.274872 -0.7068507 -3.181565 0.5669953
0.9645405 -5.422959 -0.78468 -3.018072 0.5025331
1.227197 -5.549706 -0.6009336 -2.934271 0.4075144
1.351138 -5.264494 -0.4332152 -2.726691 0.3045173
1.254181 -5.583702 -0.2185051 -2.775604 0.3075885
1.103494 -5.751475 -0.1175245 -2.475104 0.3555098
1.359993 -5.902414 -0.2961073 -2.543788 0.3406534
1.385799 -5.688595 -0.4560999 -2.823852 0.3054843
1.453168 -5.935608 -0.4101744 -2.653095 0.3925802
1.326408 -5.8716 -0.5261505 -2.053135 0.3587862
1.529129 -6.194437 -0.6967437 -1.675109 0.4133755
1.314853 -6.037053 -0.5257394 -2.021855 0.5204009
1.452167 -6.264298 -0.6561053 -1.643528 0.4918581
1.475073 -6.004872 -0.4287098 -1.399793 0.5275823
1.640785 -6.387396 -0.3272721 -1.192175 0.4650887
2.255954 -6.474272 -0.4310363 -1.595059 0.4225592
2.296618 -6.885428 -0.2617421 -1.436883 0.5360879
2.064618 -7.408757 -0.330117 -1.846722 0.5668107
1.564735 -7.277484 -0.481834 -1.790872 0.4889983
1.346879 -7.039105 -0.3116311 -2.163905 0.4854981
1.124841 -7.020403 -0.3443205 -1.845958 0.5520374
1.158194 -7.165049 -0.6975563 -1.721171 0.4911195
1.493807 -7.233893 -0.4670927 -1.502664 0.5517365
1.392368 -7.185442 -0.4092426 -1.636719 0.4513584
0.9185168 -7.265408 -0.4545187 -1.615887 0.4857723
0.2794778 -7.348672 -0.3439203 -1.521072 0.4945971
0.4076463 -6.606403 -0.6101049 -1.81248 0.4952422
0.2807577 -6.231401 -0.5073866 -2.256509 0.557872
0.1633398 -6.191578 -0.551893 -2.572004 0.5247022
1.105113 -6.206239 -0.6083333 -3.069702 0.476599
0.7232364 -6.201009 -0.5251588 -3.250819 0.3887206
0.4072467 -6.283363 -0.3351445 -3.573231 0.3232681
0.08567574 -5.846167 -0.3784988 -3.145429 0.278658
0.4313593 -5.608437 -0.5943513 -3.167064 0.3931728
0.01334612 -5.706592 -0.494965 -3.582887 0.425377
0.247385 -6.121129 -0.4299183 -3.732183 0.4406158
0.3909802 -6.080688 -0.2969782 -3.823573 0.4430426
0.6797806 -6.257119 -0.2981752 -4.079179 0.4568651
0.576586 -6.173647 -0.4795364 -4.103729 0.429584
0.7633037 -6.067608 -0.5000967 -4.132903 0.4634313
0.6146986 -6.354727 -0.5666582 -4.016719 0.3427362
0.7297987 -6.623913 -0.2845365 -3.978231 0.3623404
1.021056 -6.755401 -0.325342 -3.778698 0.3826695
1.241802 -7.260063 -0.3058103 -3.568652 0.3702834
1.677279 -7.099077 -0.3653356 -3.796066 0.452776
2.039861 -6.980158 -0.2347124 -3.850286 0.4812258
1.620917 -7.223381 -0.5123652 -3.99894 0.5242744
1.227074 -7.705922 -0.3915257 -4.061206 0.5215225
