factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.2735128 0.154743 -0.06059371 -0.3793913 0.1882667
0.2547274 0.1059945 -0.07778944 -0.4485211 0.1990096
0.1665244 0.1302703 -0.0811521 -0.389002 0.1717566
0.1175651 -0.1032898 -0.1463755 -0.520678 0.1292396
0.01839471 -0.09274639 -0.2534961 -0.3487737 0.1756227
-0.04987948 -0.2037354 -0.2079353 -0.3599913 0.1194336
-0.3093211 -0.2421231 -0.1921332 -0.3726887 0.1483749
-0.1844988 -0.1057218 -0.2347656 -0.05580205 0.1536571
-0.1084495 -0.233187 -0.09014294 -0.2801185 0.1332892
-0.175332 -0.3352618 -0.2504632 -0.4311722 0.1669793
-0.1851059 -0.1209423 -0.4093165 -0.4368689 0.1601935
0.1300016 0.02897195 -0.2848985 -0.3651012 0.1856886
0.1010434 0.06937203 -0.3107043 -0.2179548 0.1278451
0.08225911 0.01491656 -0.3265658 -0.208703 0.07047591
0.007159213 0.00227218 -0.3992808 0.01262473 0.05760629
0.1951051 0.1238421 -0.5546589 -0.1554674 0.09728432
0.2918871 0.1721547 -0.5758513 -0.1974243 0.08700418
0.31003 0.2927385 -0.4157045 -0.3108181 0.09444943
0.1911129 0.01764427 -0.4660384 -0.3744499 0.1291556
-0.01663816 -0.02806272 -0.3023742 -0.2887032 0.07573428
0.1069425 0.161626 -0.4007153 -0.1067096 0.08416078
0.115077 0.1207861 -0.1022366 -0.2426391 0.06980814
0.182442 0.1264535 -0.1482814 -0.0771409 0.08758549
0.107024 -0.04341304 -0.1184297 -0.1955245 0.1055052
-0.0506406 -0.1256254 -0.05239626 -0.1907473 0.1617041
-0.08451414 -0.1045088 -0.206895 -0.4873512 0.2127765
-0.0501377 -0.1903766 -0.2478438 -0.3236523 0.2030134
-0.0480187 -0.05929467 -0.3156365 -0.1992952 0.2287027
-0.04249698 -0.08983893 -0.2273688 -0.5179599 0.2370986
0.1755543 0.2703995 -0.1862348 -0.4533016 0.227958
-0.01568568 0.088145 -0.1855354 -0.283297 0.1523407
0.1449464 -0.1233278 -0.08389733 -0.3767844 0.1694804
0.0696055 0.09843881 0.02375215 -0.3437921 0.1951889
