factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.02993869 -0.207252 -0.2320826 -0.2428825 0.08906988
-0.01211686 0.02238581 -0.1849935 -0.2459797 0.1317085
-0.1835685 -0.2951188 -0.3248291 -0.3863178 0.146798
-0.0714699 -0.1927345 -0.3399856 -0.571157 0.1712606
0.01475548 -0.06952491 -0.3702464 -0.3152274 0.2061524
0.204744 0.06893654 -0.2173909 -0.3646111 0.1753517
0.1944567 0.1614901 -0.0003906307 -0.2658401 0.1140768
0.2032595 0.1408013 -0.02185061 -0.584918 0.09897765
0.2339904 0.2384956 -0.001961129 -0.3473867 0.1166578
0.2135473 0.1565837 -0.01744763 -0.2158076 0.08432902
-0.1340013 -0.0600787 -0.2358689 -0.1802878 0.08833958
0.01304587 0.007087214 -0.1075026 -0.3196607 0.154141
0.1351894 -0.09895529 -0.08600932 -0.2348584 0.2020485
0.06869948 -0.1115995 -0.1299324 -0.2565577 0.1304342
0.1666338 0.2093193 -0.1549815 -0.4603325 0.1922901
0.305086 0.1665491 -0.1706762 -0.3226388 0.2252896
-0.01504441 -0.03974295 -0.2969231 -0.3710369 0.2440692
0.04724246 -0.03479854 -0.3064455 -0.2840182 0.1998907
0.04274499 0.03449524 -0.2447986 -0.1616914 0.2242729
0.1338169 0.231905 -0.2482348 -0.4378344 0.1772161
0.1897616 -0.005622254 -0.2523442 -0.3163729 0.2424994
0.2323851 0.1286701 -0.08521663 -0.1105022 0.1929978
0.03120882 -0.1234734 -0.2525558 -0.5587897 0.1471289
0.04661219 -0.1327038 -0.6701068 -0.3409693 0.2616441
0.1784077 -0.07658358 -0.4148567 -0.3600456 0.2555666
0.223953 0.1455425 -0.2310873 -0.4612669 0.2444489
0.2555318 0.3129908 -0.1867669 -0.2704895 0.2345682
0.03974619 0.05884002 -0.2301456 -0.3791097 0.2061088
0.1448103 0.0618397 -0.1655508 -0.4769371 0.1520293
0.2532288 0.1944306 -0.2665833 -0.3988232 0.3234809
0.02638371 0.0824096 -0.2393732 -0.3132342 0.2558122
-0.07217356 -0.1329903 -0.4118117 -0.3421998 0.2197749
0.004457473 -0.07336603 -0.3027963 -0.2304621 0.2298506
0.1045201 0.05284473 -0.3083832 -0.4189394 0.1036213
-0.2772207 -0.09475722 0.03105844 -0.3047201 -0.02955149
-0.1401169 -0.08735607 -0.1297608 -0.2275103 0.06989938
0.1212543 0.02087508 -0.07423386 -0.3743634 0.01322973
0.2170709 0.3179475 -0.06899189 -0.07318591 0.1470718
0.227544 0.2026449 0.02555652 -0.3024114 0.1725086
0.4706731 0.4003492 -0.09768165 -0.004693097 0.1276188
0.3244631 0.2995587 0.1736008 -0.3714856 0.154954
0.01877331 -0.06212367 -0.410918 -0.4710709 0.2273986
-0.1239878 -0.1073713 -0.2643409 -0.484917 0.183964
-0.03638425 -0.1075347 -0.248662 -0.2983632 0.09774163
0.06624008 -0.1089799 -0.0819072 -0.646133 0.1871237
-0.07379771 -0.1257108 -0.2826262 -0.3147897 0.1836424
0.1886298 -0.04657438 -0.2173227 -0.2772704 0.1540711
-0.08623587 -0.09649022 -0.4155793 -0.3598977 0.1910302
-0.2305376 -0.4551307 -0.5152023 -0.1169704 0.2404185
0.165936 -0.001218115 -0.2414536 -0.3117193 0.1971556
-0.07457461 -0.1170435 -0.1742633 -0.1993933 0.2349346
0.09623495 -0.1812542 -0.4023325 -0.4661893 0.1671206
-0.06807583 -0.007194996 -0.3157813 -0.3096299 0.2199352
-0.02973886 -0.1869699 -0.3596351 -0.3043039 0.2456854
0.1950792 -0.066035 -0.2540468 -0.4326778 0.2191796
-0.03501736 -0.071888 -0.3106258 -0.3264983 0.1624767
0.08469393 0.08966291 -0.3573369 -0.3778254 0.2672344
0.2756837 0.1999991 -0.2157807 -0.3516529 0.2051318
0.19323 -0.02508592 -0.2552953 -0.3957026 0.1643973
0.2325435 0.0982633 -0.1158562 -0.2386502 0.1953446
0.2198894 0.040098 0.2033217 -0.3745704 0.1328621
0.216997 0.1140151 -0.06984812 -0.2311208 0.1044942
0.1366828 0.06404474 -0.1420377 -0.1672688 0.06891367
0.2174403 0.3305974 -0.2317923 -0.2210833 0.04604409
0.1534625 0.1137405 -0.2468755 -0.0760545 0.1782133
0.1820305 -0.02954521 -0.2863577 -0.1662841 0.203146
0.1568482 0.07386967 -0.1919013 -0.3639693 0.1502701
0.2127631 0.004999873 -0.1823652 -0.2289141 0.1414496
0.05879883 0.0306614 -0.08689756 -0.2467646 0.1606671
0.1114641 -0.06201024 -0.1754175 -0.4415321 0.1780822
-0.08705214 -0.1472164 -0.179808 -0.3520938 0.180337
-0.05040285 -0.2918074 -0.1962844 -0.5359218 0.1632567
