factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.03236134 -0.09031921 -0.03697549 -0.3705426 0.09355881
0.01135512 0.01142874 -0.1154402 -0.3956817 0.121439
0.02721221 -0.1526459 -0.06721691 -0.4971568 0.06855592
0.04299996 -0.06999322 0.0008640403 -0.309224 0.09833191
0.0319078 0.06279169 -0.1329207 -0.3802407 0.1109904
0.00988527 -0.09205125 -0.02501139 -0.445427 0.08242887
0.04020512 -0.1537842 -0.01447926 -0.1142105 0.02536412
0.009866361 -0.2085512 -0.03599768 -0.1823279 0.04709657
0.1501934 0.0193074 -0.1292678 -0.1733595 0.09145813
0.1281671 0.005796749 -0.07383716 -0.2055824 0.195529
0.004319365 -0.006443104 -0.2137288 -0.3760148 0.2110318
0.02378966 0.1289627 -0.1662659 -0.5555729 0.2459921
0.1097536 -0.04729873 -0.03748359 -0.3797193 0.1922645
0.08752885 0.05763576 -0.1476248 -0.3826516 0.1731218
-0.02098512 -0.2386423 -0.09557676 -0.2558731 0.1263981
-0.002374697 -0.0382686 -0.09587762 -0.4160342 0.1108715
0.06892638 -0.004542866 -0.1231507 -0.3934574 0.130743
-0.03466636 -0.25417 -0.281754 -0.3776655 0.1255345
0.06650172 -0.07751307 -0.03611415 -0.3901866 0.05577467
0.02044131 -0.2378536 -0.2741127 -0.1603546 0.1612738
-0.01851857 -0.09857934 -0.1652116 -0.3435781 0.1287142
0.01263185 -0.1253444 -0.1217567 -0.1488589 0.1651781
0.08414268 -0.01235452 -0.08291376 -0.2348314 0.2238278
0.02597126 -0.20216 -0.1685569 -0.5577749 0.2186953
0.07258191 -0.1586727 -0.1982717 -0.5163398 0.1147582
0.01644561 -0.01475811 -0.1179116 -0.3499446 0.1718192
-0.05840544 -0.00793472 0.04250412 -0.4766386 0.1524712
-0.06311257 -0.1974507 -0.1377628 -0.379434 0.2205014
0.0761262 0.01125654 -0.06476083 -0.5138113 0.169133
0.06505547 -0.2416594 -0.0921356 -0.4157022 0.2042361
0.06112322 0.002294282 -0.07435702 -0.4962614 0.2200086
0.00299623 -0.04881735 -0.1891022 -0.3298251 0.1721418
0.116378 -0.05583833 0.06100365 -0.4974348 0.1465977
0.07499484 -0.0275385 -0.1303898 -0.508422 0.1447369
0.01241886 -0.2138453 -0.1533161 -0.5065203 0.1775592
0.1839051 -0.1337178 -0.1089111 -0.5088458 0.1978652
0.05626467 -0.06034209 -0.1210238 -0.1506093 0.1479804
0.1757982 -0.121721 -0.1637976 -0.3791942 0.236184
0.09852488 0.02918006 -0.1447193 -0.2892373 0.1789504
-0.02554513 0.01122497 -0.1751633 -0.2641159 0.2402323
0.1111884 -0.08948758 -0.04400958 -0.2002281 0.2267114
0.02836469 -0.009080987 -0.128235 -0.4862874 0.2229421
0.04142802 0.1265524 -0.1337076 -0.2047703 0.2051172
0.07517985 0.08300396 -0.147422 -0.2098202 0.2379115
0.09681534 -0.001134786 -0.01563158 -0.357808 0.1399894
0.07776262 -0.1076299 -0.06003481 -0.3137043 0.2129804
0.1252031 0.2007976 -0.1186317 -0.2908771 0.1930149
-0.1029866 -0.008908922 -0.09623897 -0.388109 0.1782681
0.1197664 -0.04617744 -0.2501163 -0.5269786 0.1833907
-0.04514005 -0.0828007 -0.1593028 -0.3551667 0.1341462
0.04692831 0.1071816 0.001356937 -0.273427 0.1349541
0.04842987 -0.1532747 -0.1081709 -0.4058056 0.0752631
0.007604777 -0.0969214 -0.05406205 -0.2422329 0.1166691
0.1077301 -0.07994403 -0.1301988 -0.4149296 0.1464215
0.07191516 0.03695296 -0.1465307 -0.3690901 0.2042328
0.09937891 -0.008741378 -0.1864876 -0.5483724 0.1828778
-0.05299984 0.09948343 -0.2549719 -0.2052371 0.1821491
0.02367868 -0.08699073 -0.04348349 -0.3846959 0.1440219
0.03670568 0.06239557 -0.03281057 -0.4611385 0.1952128
0.1046871 0.04733018 -0.06757716 -0.3868799 0.2266334
0.1432099 -0.001320005 -0.0006258569 -0.3582325 0.170188
0.0726895 -0.1024338 -0.1705012 -0.1189955 0.2581607
0.1066455 0.0278273 -0.167564 -0.2724472 0.2342373
0.103228 -0.0003614517 -0.1062683 -0.2098234 0.100224
0.008698656 -0.06035066 -0.1028245 -0.2051925 0.1414899
-0.04893243 0.1844954 -0.1266705 -0.3392124 0.2475473
-0.1355752 -0.04310087 -0.1650671 -0.2614191 0.1719164
0.06412898 0.0278539 -0.197666 -0.479661 0.2070763
0.04552739 -0.0109951 -0.233883 -0.1675488 0.2282313
