factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.00512066 0.01496424 -0.1980292 -0.2363654 0.2004006
0.004432513 -0.1199425 -0.2427647 -0.332419 0.2614795
-0.009621852 0.0161482 -0.4135881 -0.5183405 0.2138099
0.210926 0.08305486 -0.2293863 -0.3184895 0.2294482
0.4809047 0.2969099 -0.1035298 -0.4547942 0.1907478
0.4497378 0.3951301 -0.09145365 -0.4616209 0.1599804
0.3347333 0.3109785 -0.2018474 -0.3762855 0.1282027
0.301588 0.1438852 -0.2749377 -0.06448243 0.174548
0.2036397 0.2216971 -0.06671728 -0.2670609 0.2051583
0.236772 0.2550806 -0.191984 -0.2053256 0.1714408
0.4248514 0.4623762 -0.2883356 -0.4716362 0.2102665
0.3900371 0.4987097 -0.05450526 -0.3780471 0.2531927
0.1164598 0.06536473 -0.2112317 -0.312354 0.2246805
0.390487 0.2676651 -0.2120434 -0.4814865 0.111424
0.1087343 0.1989866 -0.0547915 -0.0724565 0.01452662
0.1230122 0.145133 -0.1029177 -0.1405399 0.07460968
0.1970486 0.09693683 -0.08434208 -0.279363 0.1282419
0.1143921 -0.007619689 0.01021105 -0.4008698 0.1675297
0.07791175 -0.2335359 -0.1853688 -0.1174567 0.08873131
0.2111898 -0.121083 -0.08307527 -0.3023408 0.1140004
-0.03034006 -0.03948539 -0.2557067 -0.3081434 0.1213975
0.0396247 -0.02585167 -0.1803092 -0.2174235 0.09884507
0.04156404 0.07953538 -0.12867 -0.1646974 0.1060848
0.002961685 0.1666032 -0.2687409 -0.367992 0.1954926
-0.1934125 -0.2285786 -0.1737159 -0.3944764 0.2053014
0.02168031 0.06154532 -0.2562569 -0.3274251 0.1824398
-0.01579832 -0.2578207 -0.1598666 -0.1895276 0.1441594
-0.2660895 -0.3013564 -0.3702143 -0.2155325 0.1886612
-0.1888856 -0.2813691 -0.1964195 -0.2337704 0.1244167
0.2605207 0.2006246 -0.09892694 -0.3992399 0.1839077
0.2454734 0.1892857 -0.0466508 -0.3724265 0.1850109
0.06532941 -0.1242966 -0.1711753 -0.1720166 0.1957918
-0.1230238 -0.01148806 -0.1352746 -0.4053292 0.2478072
-0.07621408 -0.1394122 -0.1681693 -0.3680366 0.1986754
0.0671753 -0.09070163 -0.04038054 -0.2118457 0.1836112
0.06424951 0.1538415 -0.181212 -0.4130235 0.2093808
0.09463321 0.03613924 -0.05496978 -0.1583007 0.1800138
0.01827202 0.04975214 -0.07886064 -0.2588956 0.1486536
0.3490454 0.386336 0.02787767 -0.181113 0.1378003
0.4560763 0.4087252 -0.001842447 -0.02932103 0.1480354
0.2694166 0.2389758 -0.130288 -0.2505725 0.1676818
0.2700429 0.08263729 -0.04443655 -0.2323424 0.1949581
